road,hour,weekday,prob_severity_0,prob_severity_1,prob_severity_2
A23,10,0,0.7272727272727273,0.13636363636363635,0.13636363636363635
A23,10,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A23,10,2,0.65,0.2,0.15
A23,10,3,0.8,0.15,0.05
A23,10,4,0.95,0.05,0.0
A23,10,5,0.9,0.1,0.0
A23,10,6,0.95,0.05,0.0
A23,11,0,0.6818181818181818,0.22727272727272727,0.09090909090909091
A23,11,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A23,11,2,0.8,0.15,0.05
A23,11,3,0.7,0.2,0.1
A23,11,4,0.65,0.2,0.15
A23,11,5,1.0,0.0,0.0
A23,11,6,0.85,0.1,0.05
A23,12,0,0.6818181818181818,0.22727272727272727,0.09090909090909091
A23,12,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A23,12,2,0.7,0.15,0.15
A23,12,3,0.65,0.35,0.0
A23,12,4,0.75,0.2,0.05
A23,12,5,0.85,0.15,0.0
A23,12,6,0.85,0.05,0.1
A23,13,0,0.9545454545454546,0.045454545454545456,0.0
A23,13,1,0.9090909090909091,0.09090909090909091,0.0
A23,13,2,0.8,0.2,0.0
A23,13,3,0.7,0.2,0.1
A23,13,4,0.9,0.1,0.0
A23,13,5,0.6,0.25,0.15
A23,13,6,0.85,0.15,0.0
A23,14,0,0.7272727272727273,0.22727272727272727,0.045454545454545456
A23,14,1,0.6818181818181818,0.22727272727272727,0.09090909090909091
A23,14,2,0.75,0.25,0.0
A23,14,3,0.8,0.15,0.05
A23,14,4,0.65,0.25,0.1
A23,14,5,0.6,0.25,0.15
A23,14,6,0.75,0.2,0.05
A23,15,0,0.6818181818181818,0.22727272727272727,0.09090909090909091
A23,15,1,0.7727272727272727,0.13636363636363635,0.09090909090909091
A23,15,2,0.9,0.1,0.0
A23,15,3,0.8,0.2,0.0
A23,15,4,0.85,0.15,0.0
A23,15,5,0.6,0.3,0.1
A23,15,6,0.85,0.1,0.05
A23,16,0,0.5,0.22727272727272727,0.2727272727272727
A23,16,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A23,16,2,0.45,0.5,0.05
A23,16,3,0.55,0.3,0.15
A23,16,4,0.6,0.2,0.2
A23,16,5,0.55,0.3,0.15
A23,16,6,0.6,0.4,0.0
A23,17,0,0.6818181818181818,0.18181818181818182,0.13636363636363635
A23,17,1,0.6818181818181818,0.22727272727272727,0.09090909090909091
A23,17,2,0.5,0.2,0.3
A23,17,3,0.6,0.2,0.2
A23,17,4,0.55,0.25,0.2
A23,17,5,0.7,0.2,0.1
A23,17,6,0.9,0.1,0.0
A23,18,0,0.5454545454545454,0.18181818181818182,0.2727272727272727
A23,18,1,0.6363636363636364,0.3181818181818182,0.045454545454545456
A23,18,2,0.65,0.25,0.1
A23,18,3,0.6,0.2,0.2
A23,18,4,0.55,0.4,0.05
A23,18,5,0.65,0.25,0.1
A23,18,6,0.8,0.2,0.0
A23,19,0,0.6363636363636364,0.2727272727272727,0.09090909090909091
A23,19,1,0.9545454545454546,0.045454545454545456,0.0
A23,19,2,0.75,0.15,0.1
A23,19,3,0.7,0.15,0.15
A23,19,4,0.8,0.15,0.05
A23,19,5,0.75,0.2,0.05
A23,19,6,0.95,0.05,0.0
A23,20,0,0.8636363636363636,0.13636363636363635,0.0
A23,20,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A23,20,2,0.8,0.15,0.05
A23,20,3,0.8,0.1,0.1
A23,20,4,0.8,0.1,0.1
A23,20,5,1.0,0.0,0.0
A23,20,6,0.9,0.1,0.0
A23,21,0,0.8636363636363636,0.045454545454545456,0.09090909090909091
A23,21,1,0.8636363636363636,0.0,0.13636363636363635
A23,21,2,0.95,0.05,0.0
A23,21,3,0.85,0.15,0.0
A23,21,4,1.0,0.0,0.0
A23,21,5,0.9,0.1,0.0
A23,21,6,0.9,0.05,0.05
A23,22,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
A23,22,1,0.8181818181818182,0.13636363636363635,0.045454545454545456
A23,22,2,0.95,0.0,0.05
A23,22,3,1.0,0.0,0.0
A23,22,4,0.7,0.2,0.1
A23,22,5,0.9,0.1,0.0
A23,22,6,1.0,0.0,0.0
A23,23,0,0.9545454545454546,0.045454545454545456,0.0
A23,23,1,1.0,0.0,0.0
A23,23,2,1.0,0.0,0.0
A23,23,3,0.95,0.05,0.0
A23,23,4,1.0,0.0,0.0
A23,23,5,0.95,0.0,0.05
A23,23,6,0.95,0.0,0.05
A24,0,0,1.0,0.0,0.0
A24,0,1,1.0,0.0,0.0
A24,0,2,0.95,0.05,0.0
A24,0,3,0.95,0.05,0.0
A24,0,4,1.0,0.0,0.0
A24,0,5,0.9,0.1,0.0
A24,0,6,0.85,0.15,0.0
A24,1,0,0.9545454545454546,0.045454545454545456,0.0
A24,1,1,0.9545454545454546,0.045454545454545456,0.0
A24,1,2,0.95,0.05,0.0
A24,1,3,0.95,0.05,0.0
A24,1,4,1.0,0.0,0.0
A24,1,5,0.85,0.15,0.0
A24,1,6,1.0,0.0,0.0
A24,2,0,0.9090909090909091,0.09090909090909091,0.0
A24,2,1,0.9545454545454546,0.045454545454545456,0.0
A24,2,2,0.8,0.2,0.0
A24,2,3,0.9,0.1,0.0
A24,2,4,0.95,0.05,0.0
A24,2,5,0.9,0.1,0.0
A24,2,6,0.85,0.15,0.0
A24,3,0,0.9090909090909091,0.09090909090909091,0.0
A24,3,1,0.9545454545454546,0.045454545454545456,0.0
A24,3,2,0.95,0.05,0.0
A24,3,3,1.0,0.0,0.0
A24,3,4,0.95,0.05,0.0
A24,3,5,0.95,0.05,0.0
A24,3,6,0.9,0.1,0.0
A24,4,0,0.9090909090909091,0.09090909090909091,0.0
A24,4,1,0.9090909090909091,0.09090909090909091,0.0
A24,4,2,1.0,0.0,0.0
A24,4,3,0.9,0.1,0.0
A24,4,4,0.95,0.05,0.0
A24,4,5,0.9,0.05,0.05
A24,4,6,0.95,0.05,0.0
A24,5,0,0.9090909090909091,0.09090909090909091,0.0
A24,5,1,1.0,0.0,0.0
A24,5,2,1.0,0.0,0.0
A24,5,3,0.95,0.05,0.0
A24,5,4,0.95,0.05,0.0
A24,5,5,0.8,0.15,0.05
A24,5,6,0.95,0.0,0.05
A24,6,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A24,6,1,0.7272727272727273,0.18181818181818182,0.09090909090909091
A24,6,2,0.8,0.2,0.0
A24,6,3,0.75,0.1,0.15
A24,6,4,0.85,0.15,0.0
A24,6,5,0.9,0.1,0.0
A24,6,6,0.9,0.1,0.0
A24,7,0,0.5,0.36363636363636365,0.13636363636363635
A24,7,1,0.5,0.3181818181818182,0.18181818181818182
A24,7,2,0.55,0.35,0.1
A24,7,3,0.6,0.1,0.3
A24,7,4,0.4,0.45,0.15
A24,7,5,0.75,0.2,0.05
A24,7,6,0.9,0.1,0.0
A24,8,0,0.45454545454545453,0.36363636363636365,0.18181818181818182
A24,8,1,0.4090909090909091,0.36363636363636365,0.22727272727272727
A24,8,2,0.55,0.25,0.2
A24,8,3,0.65,0.3,0.05
A24,8,4,0.5,0.4,0.1
A24,8,5,0.85,0.15,0.0
A24,8,6,1.0,0.0,0.0
A24,9,0,0.5,0.36363636363636365,0.13636363636363635
A24,9,1,0.5,0.2727272727272727,0.22727272727272727
A24,9,2,0.65,0.2,0.15
A24,9,3,0.55,0.2,0.25
A24,9,4,0.6,0.05,0.35
A24,9,5,0.9,0.1,0.0
A24,9,6,0.9,0.1,0.0
A24,10,0,0.9090909090909091,0.045454545454545456,0.045454545454545456
A24,10,1,0.6363636363636364,0.2727272727272727,0.09090909090909091
A24,10,2,0.8,0.2,0.0
A24,10,3,0.95,0.0,0.05
A24,10,4,0.85,0.1,0.05
A24,10,5,0.95,0.05,0.0
A24,10,6,0.95,0.05,0.0
A24,11,0,0.7727272727272727,0.13636363636363635,0.09090909090909091
A24,11,1,0.9090909090909091,0.09090909090909091,0.0
A24,11,2,0.8,0.15,0.05
A24,11,3,0.8,0.15,0.05
A24,11,4,0.75,0.1,0.15
A24,11,5,0.95,0.0,0.05
A24,11,6,0.85,0.05,0.1
A24,12,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A24,12,1,0.9090909090909091,0.09090909090909091,0.0
A24,12,2,0.85,0.1,0.05
A24,12,3,0.75,0.1,0.15
A24,12,4,0.85,0.15,0.0
A24,12,5,0.8,0.15,0.05
A24,12,6,0.8,0.15,0.05
A24,13,0,0.8636363636363636,0.13636363636363635,0.0
A24,13,1,0.9545454545454546,0.045454545454545456,0.0
A24,13,2,0.6,0.35,0.05
A24,13,3,0.85,0.15,0.0
A24,13,4,0.7,0.3,0.0
A24,13,5,0.6,0.35,0.05
A24,13,6,0.8,0.15,0.05
A24,14,0,0.8636363636363636,0.13636363636363635,0.0
A24,14,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A24,14,2,0.9,0.05,0.05
A24,14,3,0.9,0.05,0.05
A24,14,4,0.75,0.05,0.2
A24,14,5,0.75,0.25,0.0
A24,14,6,0.75,0.2,0.05
A24,15,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A24,15,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A24,15,2,0.75,0.15,0.1
A24,15,3,0.95,0.05,0.0
A24,15,4,0.9,0.1,0.0
A24,15,5,0.85,0.1,0.05
A24,15,6,0.85,0.15,0.0
A24,16,0,0.5454545454545454,0.22727272727272727,0.22727272727272727
A24,16,1,0.5909090909090909,0.22727272727272727,0.18181818181818182
A24,16,2,0.65,0.3,0.05
A24,16,3,0.75,0.15,0.1
A24,16,4,0.65,0.15,0.2
A24,16,5,0.7,0.15,0.15
A24,16,6,0.7,0.3,0.0
A24,17,0,0.5,0.36363636363636365,0.13636363636363635
A24,17,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A24,17,2,0.65,0.3,0.05
A24,17,3,0.65,0.15,0.2
A24,17,4,0.5,0.3,0.2
A24,17,5,0.9,0.0,0.1
A24,17,6,0.75,0.2,0.05
A24,18,0,0.6363636363636364,0.22727272727272727,0.13636363636363635
A24,18,1,0.7272727272727273,0.22727272727272727,0.045454545454545456
A24,18,2,0.45,0.4,0.15
A24,18,3,0.7,0.1,0.2
A24,18,4,0.35,0.35,0.3
A24,18,5,0.85,0.15,0.0
A24,18,6,0.8,0.2,0.0
A24,19,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A24,19,1,0.7727272727272727,0.13636363636363635,0.09090909090909091
A24,19,2,0.9,0.1,0.0
A24,19,3,0.6,0.35,0.05
A24,19,4,0.9,0.05,0.05
A24,19,5,0.95,0.0,0.05
A24,19,6,0.85,0.15,0.0
A24,20,0,0.6363636363636364,0.3181818181818182,0.045454545454545456
A24,20,1,0.7272727272727273,0.22727272727272727,0.045454545454545456
A24,20,2,0.85,0.1,0.05
A24,20,3,0.8,0.15,0.05
A24,20,4,0.9,0.1,0.0
A24,20,5,0.9,0.05,0.05
A24,20,6,0.9,0.05,0.05
A24,21,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A24,21,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A24,21,2,0.8,0.15,0.05
A24,21,3,0.85,0.15,0.0
A24,21,4,0.9,0.1,0.0
A24,21,5,0.9,0.1,0.0
A24,21,6,0.9,0.1,0.0
A24,22,0,0.8181818181818182,0.18181818181818182,0.0
A24,22,1,0.9545454545454546,0.045454545454545456,0.0
A24,22,2,0.65,0.3,0.05
A24,22,3,0.95,0.05,0.0
A24,22,4,0.85,0.1,0.05
A24,22,5,0.95,0.05,0.0
A24,22,6,0.9,0.05,0.05
A24,23,0,0.9545454545454546,0.045454545454545456,0.0
A24,23,1,0.9090909090909091,0.09090909090909091,0.0
A24,23,2,1.0,0.0,0.0
A24,23,3,0.85,0.15,0.0
A24,23,4,1.0,0.0,0.0
A24,23,5,0.85,0.1,0.05
A24,23,6,1.0,0.0,0.0
A3,0,0,1.0,0.0,0.0
A3,0,1,1.0,0.0,0.0
A3,0,2,0.9,0.1,0.0
A3,0,3,0.9,0.1,0.0
A3,0,4,1.0,0.0,0.0
A3,0,5,0.9,0.1,0.0
A3,0,6,0.85,0.15,0.0
A3,1,0,1.0,0.0,0.0
A3,1,1,0.9545454545454546,0.045454545454545456,0.0
A3,1,2,0.95,0.05,0.0
A3,1,3,0.95,0.05,0.0
A3,1,4,1.0,0.0,0.0
A3,1,5,0.9,0.1,0.0
A3,1,6,0.9,0.1,0.0
A3,2,0,0.9545454545454546,0.045454545454545456,0.0
A3,2,1,0.9090909090909091,0.09090909090909091,0.0
A3,2,2,1.0,0.0,0.0
A3,2,3,0.9,0.1,0.0
A3,2,4,0.9,0.1,0.0
A3,2,5,0.9,0.1,0.0
A3,2,6,0.9,0.1,0.0
A3,3,0,1.0,0.0,0.0
A3,3,1,0.9090909090909091,0.09090909090909091,0.0
A3,3,2,0.9,0.1,0.0
A3,3,3,1.0,0.0,0.0
A3,3,4,1.0,0.0,0.0
A3,3,5,1.0,0.0,0.0
A3,3,6,0.85,0.1,0.05
A3,4,0,0.9545454545454546,0.045454545454545456,0.0
A3,4,1,0.9545454545454546,0.045454545454545456,0.0
A3,4,2,0.95,0.05,0.0
A3,4,3,0.95,0.05,0.0
A3,4,4,0.95,0.05,0.0
A3,4,5,0.85,0.05,0.1
A3,4,6,0.8,0.2,0.0
A3,5,0,1.0,0.0,0.0
A3,5,1,0.9090909090909091,0.09090909090909091,0.0
A3,5,2,0.95,0.05,0.0
A3,5,3,0.95,0.05,0.0
A3,5,4,0.9,0.1,0.0
A3,5,5,0.95,0.05,0.0
A3,5,6,0.8,0.2,0.0
A3,6,0,0.8181818181818182,0.09090909090909091,0.09090909090909091
A3,6,1,0.7727272727272727,0.09090909090909091,0.13636363636363635
A3,6,2,0.85,0.15,0.0
A3,6,3,0.9,0.05,0.05
A3,6,4,0.7,0.2,0.1
A3,6,5,0.95,0.05,0.0
A3,6,6,1.0,0.0,0.0
A3,7,0,0.5454545454545454,0.22727272727272727,0.22727272727272727
A3,7,1,0.5454545454545454,0.22727272727272727,0.22727272727272727
A3,7,2,0.5,0.35,0.15
A3,7,3,0.7,0.25,0.05
A3,7,4,0.65,0.25,0.1
A3,7,5,0.85,0.15,0.0
A3,7,6,0.9,0.1,0.0
A3,8,0,0.5454545454545454,0.45454545454545453,0.0
A3,8,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A3,8,2,0.7,0.2,0.1
A3,8,3,0.75,0.2,0.05
A3,8,4,0.65,0.15,0.2
A3,8,5,0.95,0.05,0.0
A3,8,6,0.95,0.05,0.0
A3,9,0,0.5909090909090909,0.09090909090909091,0.3181818181818182
A3,9,1,0.5,0.36363636363636365,0.13636363636363635
A3,9,2,0.4,0.45,0.15
A3,9,3,0.75,0.2,0.05
A3,9,4,0.8,0.2,0.0
A3,9,5,0.95,0.05,0.0
A3,9,6,0.95,0.0,0.05
A3,10,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
A3,10,1,0.6363636363636364,0.22727272727272727,0.13636363636363635
A3,10,2,0.9,0.1,0.0
A3,10,3,0.9,0.05,0.05
A3,10,4,0.55,0.45,0.0
A3,10,5,0.95,0.0,0.05
A3,10,6,0.9,0.05,0.05
A3,11,0,0.8181818181818182,0.18181818181818182,0.0
A3,11,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A3,11,2,0.85,0.15,0.0
A3,11,3,0.65,0.3,0.05
A3,11,4,0.8,0.15,0.05
A3,11,5,0.9,0.1,0.0
A3,11,6,1.0,0.0,0.0
A3,12,0,0.8181818181818182,0.18181818181818182,0.0
A3,12,1,0.8181818181818182,0.045454545454545456,0.13636363636363635
A3,12,2,0.7,0.2,0.1
A3,12,3,0.85,0.15,0.0
A3,12,4,0.75,0.05,0.2
A3,12,5,0.95,0.05,0.0
A3,12,6,0.85,0.15,0.0
A3,13,0,0.7727272727272727,0.22727272727272727,0.0
A3,13,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A3,13,2,0.9,0.05,0.05
A3,13,3,0.9,0.1,0.0
A3,13,4,0.75,0.15,0.1
A3,13,5,0.9,0.1,0.0
A3,13,6,0.7,0.3,0.0
A3,14,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A3,14,1,0.9545454545454546,0.0,0.045454545454545456
A3,14,2,0.9,0.05,0.05
A3,14,3,0.8,0.1,0.1
A3,14,4,0.9,0.0,0.1
A3,14,5,0.8,0.15,0.05
A3,14,6,0.6,0.3,0.1
A3,15,0,0.8181818181818182,0.18181818181818182,0.0
A3,15,1,0.8181818181818182,0.13636363636363635,0.045454545454545456
A3,15,2,0.75,0.2,0.05
A3,15,3,0.9,0.1,0.0
A3,15,4,0.85,0.15,0.0
A3,15,5,0.75,0.2,0.05
A3,15,6,0.8,0.2,0.0
A3,16,0,0.5909090909090909,0.36363636363636365,0.045454545454545456
A3,16,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A3,16,2,0.7,0.15,0.15
A3,16,3,0.85,0.1,0.05
A3,16,4,0.65,0.25,0.1
A3,16,5,0.55,0.4,0.05
A3,16,6,0.65,0.2,0.15
A3,17,0,0.6363636363636364,0.2727272727272727,0.09090909090909091
A3,17,1,0.5,0.22727272727272727,0.2727272727272727
A3,17,2,0.45,0.35,0.2
A3,17,3,0.5,0.35,0.15
A3,17,4,0.55,0.35,0.1
A3,17,5,0.9,0.1,0.0
A3,17,6,0.8,0.2,0.0
A3,18,0,0.7727272727272727,0.09090909090909091,0.13636363636363635
A3,18,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A3,18,2,0.4,0.2,0.4
A3,18,3,0.5,0.4,0.1
A3,18,4,0.7,0.1,0.2
A3,18,5,0.85,0.05,0.1
A3,18,6,0.75,0.15,0.1
A3,19,0,0.5,0.3181818181818182,0.18181818181818182
A3,19,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A3,19,2,0.7,0.2,0.1
A3,19,3,0.7,0.15,0.15
A3,19,4,0.7,0.3,0.0
A3,19,5,0.95,0.05,0.0
A3,19,6,0.9,0.1,0.0
A3,20,0,0.8636363636363636,0.13636363636363635,0.0
A3,20,1,0.7272727272727273,0.22727272727272727,0.045454545454545456
A3,20,2,0.75,0.2,0.05
A3,20,3,0.7,0.3,0.0
A3,20,4,0.75,0.15,0.1
A3,20,5,1.0,0.0,0.0
A3,20,6,0.85,0.15,0.0
A3,21,0,0.7727272727272727,0.22727272727272727,0.0
A3,21,1,0.8636363636363636,0.045454545454545456,0.09090909090909091
A3,21,2,0.8,0.2,0.0
A3,21,3,0.9,0.1,0.0
A3,21,4,0.65,0.25,0.1
A3,21,5,0.9,0.05,0.05
A3,21,6,1.0,0.0,0.0
A3,22,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A3,22,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A3,22,2,0.9,0.05,0.05
A3,22,3,0.75,0.2,0.05
A3,22,4,0.8,0.15,0.05
A3,22,5,0.9,0.1,0.0
A3,22,6,0.9,0.1,0.0
A3,23,0,0.9545454545454546,0.045454545454545456,0.0
A3,23,1,1.0,0.0,0.0
A3,23,2,0.85,0.15,0.0
A3,23,3,0.95,0.05,0.0
A3,23,4,0.95,0.05,0.0
A3,23,5,0.9,0.1,0.0
A3,23,6,0.9,0.05,0.05
A316,0,0,0.9545454545454546,0.045454545454545456,0.0
A316,0,1,0.9545454545454546,0.045454545454545456,0.0
A316,0,2,1.0,0.0,0.0
A316,0,3,0.95,0.05,0.0
A316,0,4,0.95,0.05,0.0
A316,0,5,0.9,0.05,0.05
A316,0,6,0.9,0.1,0.0
A316,1,0,0.9545454545454546,0.045454545454545456,0.0
A316,1,1,0.8636363636363636,0.13636363636363635,0.0
A316,1,2,0.95,0.05,0.0
A316,1,3,1.0,0.0,0.0
A316,1,4,1.0,0.0,0.0
A316,1,5,0.95,0.05,0.0
A316,1,6,0.9,0.1,0.0
A316,2,0,1.0,0.0,0.0
A316,2,1,0.9090909090909091,0.09090909090909091,0.0
A316,2,2,1.0,0.0,0.0
A316,2,3,1.0,0.0,0.0
A316,2,4,0.95,0.05,0.0
A316,2,5,0.8,0.2,0.0
A316,2,6,0.75,0.25,0.0
A316,3,0,1.0,0.0,0.0
A316,3,1,0.9545454545454546,0.045454545454545456,0.0
A316,3,2,0.95,0.05,0.0
A316,3,3,0.95,0.05,0.0
A316,3,4,0.95,0.05,0.0
A316,3,5,0.75,0.2,0.05
A316,3,6,1.0,0.0,0.0
A316,4,0,0.9090909090909091,0.09090909090909091,0.0
A316,4,1,0.9545454545454546,0.045454545454545456,0.0
A316,4,2,0.95,0.05,0.0
A316,4,3,0.95,0.05,0.0
A316,4,4,0.9,0.1,0.0
A316,4,5,0.85,0.1,0.05
A316,4,6,0.85,0.1,0.05
A316,5,0,0.9545454545454546,0.045454545454545456,0.0
A316,5,1,0.8636363636363636,0.13636363636363635,0.0
A316,5,2,0.95,0.05,0.0
A316,5,3,0.95,0.05,0.0
A316,5,4,0.95,0.05,0.0
A316,5,5,0.9,0.1,0.0
A316,5,6,0.95,0.05,0.0
A316,6,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
A316,6,1,0.6818181818181818,0.3181818181818182,0.0
A316,6,2,0.95,0.05,0.0
A316,6,3,0.75,0.2,0.05
A316,6,4,0.8,0.2,0.0
A316,6,5,0.9,0.05,0.05
A316,6,6,1.0,0.0,0.0
A316,7,0,0.5909090909090909,0.2727272727272727,0.13636363636363635
A316,7,1,0.6363636363636364,0.22727272727272727,0.13636363636363635
A316,7,2,0.7,0.05,0.25
A316,7,3,0.6,0.25,0.15
A316,7,4,0.6,0.25,0.15
A316,7,5,0.8,0.2,0.0
A316,7,6,0.95,0.05,0.0
A316,8,0,0.6363636363636364,0.18181818181818182,0.18181818181818182
A316,8,1,0.5454545454545454,0.45454545454545453,0.0
A316,8,2,0.85,0.05,0.1
A316,8,3,0.55,0.2,0.25
A316,8,4,0.6,0.25,0.15
A316,8,5,0.9,0.1,0.0
A316,8,6,0.85,0.1,0.05
A316,9,0,0.5454545454545454,0.3181818181818182,0.13636363636363635
A316,9,1,0.6363636363636364,0.13636363636363635,0.22727272727272727
A316,9,2,0.75,0.15,0.1
A316,9,3,0.5,0.3,0.2
A316,9,4,0.65,0.1,0.25
A316,9,5,1.0,0.0,0.0
A316,9,6,0.9,0.1,0.0
A316,10,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A316,10,1,0.6818181818181818,0.22727272727272727,0.09090909090909091
A316,10,2,0.9,0.1,0.0
A316,10,3,0.85,0.1,0.05
A316,10,4,0.85,0.15,0.0
A316,10,5,0.8,0.15,0.05
A316,10,6,0.9,0.1,0.0
A316,11,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A316,11,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A316,11,2,0.8,0.2,0.0
A316,11,3,0.9,0.0,0.1
A316,11,4,0.85,0.1,0.05
A316,11,5,0.95,0.05,0.0
A316,11,6,0.85,0.05,0.1
A316,12,0,0.7727272727272727,0.13636363636363635,0.09090909090909091
A316,12,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A316,12,2,0.9,0.1,0.0
A316,12,3,0.75,0.25,0.0
A316,12,4,0.7,0.25,0.05
A316,12,5,0.75,0.15,0.1
A316,12,6,0.6,0.25,0.15
A316,13,0,0.6363636363636364,0.13636363636363635,0.22727272727272727
A316,13,1,0.8181818181818182,0.18181818181818182,0.0
A316,13,2,0.85,0.05,0.1
A316,13,3,0.65,0.15,0.2
A316,13,4,0.8,0.2,0.0
A316,13,5,0.8,0.1,0.1
A316,13,6,0.85,0.15,0.0
A316,14,0,0.8636363636363636,0.045454545454545456,0.09090909090909091
A316,14,1,0.7272727272727273,0.18181818181818182,0.09090909090909091
A316,14,2,0.85,0.05,0.1
A316,14,3,0.75,0.15,0.1
A316,14,4,0.7,0.3,0.0
A316,14,5,0.65,0.3,0.05
A316,14,6,0.65,0.35,0.0
A316,15,0,0.6818181818181818,0.2727272727272727,0.045454545454545456
A316,15,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A316,15,2,0.85,0.05,0.1
A316,15,3,0.7,0.25,0.05
A316,15,4,0.85,0.15,0.0
A316,15,5,0.85,0.1,0.05
A316,15,6,0.85,0.1,0.05
A316,16,0,0.6363636363636364,0.2727272727272727,0.09090909090909091
A316,16,1,0.6363636363636364,0.18181818181818182,0.18181818181818182
A316,16,2,0.5,0.25,0.25
A316,16,3,0.65,0.2,0.15
A316,16,4,0.6,0.2,0.2
A316,16,5,0.7,0.2,0.1
A316,16,6,0.9,0.1,0.0
A316,17,0,0.45454545454545453,0.2727272727272727,0.2727272727272727
A316,17,1,0.5454545454545454,0.36363636363636365,0.09090909090909091
A316,17,2,0.8,0.15,0.05
A316,17,3,0.45,0.25,0.3
A316,17,4,0.8,0.15,0.05
A316,17,5,0.55,0.35,0.1
A316,17,6,0.75,0.2,0.05
A316,18,0,0.5454545454545454,0.2727272727272727,0.18181818181818182
A316,18,1,0.7727272727272727,0.09090909090909091,0.13636363636363635
A316,18,2,0.65,0.2,0.15
A316,18,3,0.55,0.35,0.1
A316,18,4,0.75,0.15,0.1
A316,18,5,0.75,0.2,0.05
A316,18,6,0.65,0.25,0.1
A316,19,0,0.7727272727272727,0.13636363636363635,0.09090909090909091
A316,19,1,0.7727272727272727,0.13636363636363635,0.09090909090909091
A316,19,2,0.95,0.05,0.0
A316,19,3,0.85,0.1,0.05
A316,19,4,0.85,0.15,0.0
A316,19,5,0.95,0.0,0.05
A316,19,6,0.95,0.05,0.0
A316,20,0,0.8181818181818182,0.18181818181818182,0.0
A316,20,1,0.6363636363636364,0.2727272727272727,0.09090909090909091
A316,20,2,0.8,0.1,0.1
A316,20,3,0.7,0.15,0.15
A316,20,4,0.9,0.1,0.0
A316,20,5,0.85,0.1,0.05
A316,20,6,0.85,0.15,0.0
A316,21,0,0.8181818181818182,0.18181818181818182,0.0
A316,21,1,0.8181818181818182,0.13636363636363635,0.045454545454545456
A316,21,2,0.7,0.25,0.05
A316,21,3,0.7,0.2,0.1
A316,21,4,0.75,0.15,0.1
A316,21,5,0.95,0.05,0.0
A316,21,6,0.9,0.1,0.0
A316,22,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A316,22,1,0.7727272727272727,0.09090909090909091,0.13636363636363635
A316,22,2,0.9,0.1,0.0
A316,22,3,0.9,0.1,0.0
A316,22,4,0.9,0.1,0.0
A316,22,5,0.95,0.05,0.0
A316,22,6,0.95,0.0,0.05
A316,23,0,0.9545454545454546,0.045454545454545456,0.0
A316,23,1,1.0,0.0,0.0
A316,23,2,0.95,0.05,0.0
A316,23,3,1.0,0.0,0.0
A316,23,4,0.9,0.1,0.0
A316,23,5,1.0,0.0,0.0
A316,23,6,0.85,0.15,0.0
A4,0,0,1.0,0.0,0.0
A4,0,1,0.9090909090909091,0.09090909090909091,0.0
A4,0,2,0.9,0.1,0.0
A4,0,3,0.9,0.1,0.0
A4,0,4,0.9,0.1,0.0
A4,0,5,1.0,0.0,0.0
A4,0,6,0.95,0.0,0.05
A4,1,0,0.9545454545454546,0.045454545454545456,0.0
A4,1,1,0.9545454545454546,0.045454545454545456,0.0
A4,1,2,1.0,0.0,0.0
A4,1,3,0.95,0.05,0.0
A4,1,4,0.9,0.1,0.0
A4,1,5,0.95,0.05,0.0
A4,1,6,0.95,0.05,0.0
A4,2,0,0.9090909090909091,0.09090909090909091,0.0
A4,2,1,0.9545454545454546,0.045454545454545456,0.0
A4,2,2,1.0,0.0,0.0
A4,2,3,0.95,0.05,0.0
A4,2,4,0.9,0.1,0.0
A4,2,5,0.95,0.05,0.0
A4,2,6,0.85,0.15,0.0
